6	0.8660714328289032	5	(camargo)	camarga,camargao,camargo,camoargo,carmargo
6	0.8571428656578064	4	(munevar)	monevar,munebar,munevar,munrvar
6	0.8571428656578064	3	(guadia,guardia,guaydia)	guadia,guardia,guaydia
6	0.8379629651705424	7	(carvajal)	carvaja,carvajal,carvajas,carvalja,carvasjal,carvjal,cavajal
6	0.8333333134651184	4	(bernal)	benal,bernal,brnal,vernal
6	0.7857142984867096	6	(chisino)	chicino,chisimo,chisino,chisito,chitibo,chitivo
6	0.75	4	(lora,mora,sora,zora)	lora,mora,sora,zora
5	0.8819444477558136	5	(avendaño)	amendaño,avedaño,avendano,avendaño,avendaños
5	0.8660714328289032	5	(guillen)	gillen,guillen,guilleng,guillent,guillin
5	0.8571428656578064	3	(cuesvas)	cuestas,cuesvas,cuevas
6	0.8571428656578064	2	(chipata,chivata)	chipata,chivata
6	0.8452380895614624	9	(moreno)	mareno,mopreno,morelo,morenio,moreno,morenop,morerno,morreno,mreno
6	0.8452380895614624	6	(cepeda)	ceepeda,cepeda,cepedas,ncepeda,sepeda,vepeda
6	0.8452380895614624	6	(torres)	storres,torre,torres,torresa,torrez,torrres
6	0.8452380895614624	5	(vargas)	varga,vargas,vargaz,vasrgas,vcargas
6	0.8333333432674408	5	(sotaquira)	sotaqira,sotaquira,sotquira,zetaquira,zotaquira
6	0.8333333134651184	3	(palom,paloma,palomo)	palom,paloma,palomo
6	0.8333333134651184	2	(chica,ochica)	chica,ochica
6	0.828472226858139	12	(castillo)	campillo,cantillo,capillo,carillo,carrillo,casatillo,castillo,castllo,castrillo,castrillon,catillo,cstillo
6	0.8035714328289032	4	(arcila)	archila,archilla,arcila,arcilia
6	0.800000011920929	4	(gamez,gmez,gomez,gpmez)	gamez,gmez,gomez,gpmez
6	0.800000011920929	3	(cabas,casas,cañas)	cabas,casas,cañas
6	0.800000011920929	3	(chaka,chala,chaña)	chaka,chala,chaña
6	0.800000011920929	3	(lamus,lemus,lumus)	lamus,lemus,lumus
6	0.7857142984867096	6	(cobaria,covaria,tobaria,tovaria)	cobaria,cogaria,covaria,tobaria,tocaria,tovaria
6	0.7857142984867096	6	(pineros,riveros)	lineros,pineros,piñeros,riberos,riveros,viveros
6	0.7857142984867096	6	(pirajan)	piraban,piracon,piracun,pirajan,pirajon,pirazan
6	0.7857142984867096	5	(alfonso)	alfanso,alfonso,alfonzo,alonso,alonzo
6	0.7857142686843872	8	(suarez)	sauarez,suaez,suarez,suartez,suerez,suraez,surez,suzarez
6	0.761904776096344	4	(ausaque,auzaque,cubaque,ubaque)	ausaque,auzaque,cubaque,ubaque
6	0.75	4	(baez,caez,paez,saez)	baez,caez,paez,saez
6	0.7142857313156128	5	(botero,lotero,otero)	botero,coteiro,coterio,lotero,otero
5	0.9128787815570831	8	(castellanos)	castellamos,castellano,castellanos,castellenos,castelllanos,castllanos,catellanos,cstellanos
5	0.875	5	(grijalba)	brijalba,grigalba,grijaba,grijalba,grijalva
5	0.875	4	(arguello)	aeguello,argello,arguello,argullo
5	0.8696969548861185	6	(cuchivague)	cuchibague,cuchimaque,cuchivage,cuchivague,cuchivaguen,cuchivaque
5	0.8571428656578064	3	(arevalo)	aravalo,arevalo,erevalo
5	0.8379629651705424	6	(umbarila)	umbacia,umbariba,umbarila,umbarilla,umbariva,umbasia
5	0.8333333432674408	5	(castañeda,casteñeda)	castañeda,casteneda,casteñeda,castñeda,catañeda
5	0.7142857313156128	3	(tamara,zamara)	gamarra,tamara,zamara
4	0.875	2	(ghiraldo,giraldo)	ghiraldo,giraldo
4	0.8693181723356247	8	(casteblanco)	casteblanco,casteblancoo,castelanco,castelblanco,castellano,castiblanco,castilblanco,gastelblanco
4	0.8660714328289032	4	(abaunza)	abahunza,abanza,abaunza,abhunza
5	0.8660714328289032	3	(quiroga)	quiroga,quiroja,quuiroga
5	0.8571428656578064	5	(cubides)	cibides,cobides,cubides,cubidez,cuvides
5	0.8571428656578064	3	(quinche)	quiche,quinche,quincho
5	0.8444444537162781	5	(manosalva)	mamosalva,manosalba,manosalva,manossalba,monosalva
5	0.8333333134651184	4	(rodero,romero,rosero,royero)	rodero,romero,rosero,royero
5	0.8154761989911398	6	(larrota)	larota,larotta,larrota,larrotta,larrotya,lorrota
5	0.7714285850524902	5	(chativa,chitiva,cuitiva)	cativa,chativa,chitiva,cuitiva,cutiva
4	0.8944444358348846	8	(salamanca)	salamamca,salamanaca,salamanca,salamnca,salanmanca,salmanca,slamanca,solamanca
4	0.8944444358348846	4	(bohorquez)	bhorquez,bohorequez,bohorque,bohorquez
4	0.8888888955116272	4	(arismendy)	arismende,arismendi,arismendy,arizmendy
4	0.8819444477558136	4	(mendieta)	endieta,mendiata,mendienta,mendieta
4	0.8819444477558136	4	(preciado)	ppreciado,prciado,preciado,presiado
4	0.875	3	(sandoval)	saldoval,sandobal,sandoval
4	0.875	3	(vicentes)	vicente,vicentes,vicents
4	0.8660714328289032	7	(alvarez)	alvaraez,alvares,alvarez,alviarez,alvrez,avarez,lvarez
4	0.8660714328289032	4	(fracica)	faracica,fracica,francica,frasica
4	0.8660714328289032	3	(cainaba)	cainaba,cainabas,cainava
4	0.8571428656578064	4	(mancipe)	mancipe,manzipe,marcipe,moncipe
4	0.8571428656578064	4	(montaña)	mantaña,montaña,montña,motaña
5	0.8571428656578064	3	(velazco)	valazco,velasco,velazco
5	0.8499999940395355	6	(leguizamon)	legizamo,legizamon,leguizamo,leguizamon,leguzamon,lequizamon
5	0.8379629651705424	6	(bautista)	batista,baustista,bautisat,bautisata,bautista,bautistya
5	0.8125	6	(montañez)	montanez,montaqez,montañes,montañez,montaño,montañoo
5	0.800000011920929	3	(alaya,amaya,anaya)	alaya,amaya,anaya
5	0.800000011920929	3	(vaaca,vaca,vacca)	vaaca,vaca,vacca
